"Date","P1","E1","P2","E2","P3","E3","Q"
2009-03-25,63.22,3.0983,15.47,2.4301,0,3.5643,5.8200413813
2009-03-26,31.68,3.0363,61.37,2.0739,21.01,2.1904,13.2919726295
2009-03-27,21.14,2.9855,91.92,2.1266,48.25,2.0137,30.211893361
2009-03-28,14.52,3.0526,58.64,2.7954,82.05,2.9139,53.0755108115
2009-03-29,0,3.2655,0,3.5236,0,4.4319,38.4885286171
2009-03-30,0,3.8478,0,3.4763,0,4.242,23.0649328223
2009-03-31,12.91,3.355,0,3.762,59.98,3.2799,31.4528505044
2009-04-01,2.14,3.7661,12.81,2.8183,20.52,2.1541,25.3639966202
2009-04-02,5.55,3.3456,0,3.2533,13.86,2.3077,16.4203811357
2009-04-03,0,4.1855,8.58,3.2469,0.07,4.129,10.1509248775
2009-04-04,0,4.1807,0,3.758,0,4.7175,7.1945026632
2009-04-05,0,4.5664,1.8,4.149,0.35,4.8437,5.9932210764
2009-04-06,0,4.3013,0,4.2765,0,4.9089,5.1271921688
2009-04-07,0,3.468,0,3.1679,0,3.6711,4.4953531903
2009-04-08,0,3.8864,0,3.4818,0,4.1047,4.0681103172
2009-04-09,0,4.5601,0,4.1293,0,4.7741,3.8006123591
2009-04-10,0,3.7798,0,3.6138,0,4.6381,3.6410809684
2009-04-11,0,4.6771,0,4.4146,0,4.9414,3.5480492606
2009-04-12,0,3.6514,0,4.2273,0,5.2342,3.4934840825
2009-04-13,47.8,2.693,94.86,2.9957,54.05,3.7016,19.5155231911
2009-04-14,0,4.4121,9.42,3.4328,24.26,3.4725,27.1337369134
2009-04-15,0,4.193,0,3.9113,0,4.7668,18.6219464117
2009-04-16,0,4.257,0,4.058,0,4.9167,12.4418728918
2009-04-17,0,3.9857,0,4.0116,0,4.9537,9.066893691
2009-04-18,36.81,2.5516,0,3.9518,0,5.1852,7.9261312474
2009-04-19,36.43,2.5607,3.03,2.6627,0,4.6663,8.4637722091
2009-04-20,0,4.6197,6.87,3.5298,0,4.9574,8.037437356
2009-04-21,0,4.6559,0,4.455,0,5.4871,6.5920979317
2009-04-22,0,5.2115,0,4.7807,0,5.7112,5.3961611086
2009-04-23,0,5.2796,0,5.1057,0,5.985,4.6634433644
2009-04-24,0,4.8096,0,4.9846,0,6.1596,4.1532524488
2009-04-25,0,4.4967,0,4.4813,0,6.1692,3.8037103343
2009-04-26,0,4.5744,0,4.8163,0,5.938,3.6026455452
2009-04-27,0,4.1831,0,4.4468,0,5.8046,3.4951558052
2009-04-28,6.67,3.4989,0,4.458,0,5.9495,3.6501127459
2009-04-29,0,3.9882,0,4.5723,0,5.7198,3.747704498
2009-04-30,0,4.9471,0,4.6457,0,5.7177,3.602536922
2009-05-01,0,4.6582,0,4.393,0,5.1516,3.4742400608
2009-05-02,0,4.5801,0,4.6495,0,5.1989,3.4009829917
2009-05-03,9.51,3.6215,0,4.4749,5.84,3.9753,3.9710949464
2009-05-04,14.32,2.6298,59.68,3.3449,31.26,3.281,10.9470583669
2009-05-05,0,4.8169,14.47,3.3342,36.7,3.2653,19.0276947077
2009-05-06,0,4.9417,2,4.3701,8.09,3.9249,14.0365421059
2009-05-07,0,4.2926,0,4.2776,0,5.204,8.4958528025
2009-05-08,0,4.9643,0,4.4959,0,5.1183,6.3364508152
2009-05-09,0,5.2161,0,4.8404,0,5.931,5.128751441
2009-05-10,0,5.5909,0,4.8907,0,5.9132,4.3694174266
2009-05-11,0,5.8845,5.88,4.5781,0.28,5.8276,4.0713391124
2009-05-12,6.39,4.2061,3.3,4.708,14.53,4.3158,5.7387778359
2009-05-13,0,5.6859,12.06,3.6753,0,5.3414,5.1056161341
2009-05-14,0,5.8204,12.02,4.0757,6.58,4.9191,5.78730958
2009-05-15,0,5.724,0,4.9519,10.7,4.785,6.6998426226
2009-05-16,0,5.732,9.08,4.111,12.07,4.7836,7.2988127464
2009-05-17,28.53,4.3912,16.75,3.8989,14.69,4.6584,9.4957295159
2009-05-18,10.06,3.9815,5.66,3.8297,0,5.3551,8.5033978569
2009-05-19,0,5.5415,0,4.9449,0,5.1592,7.0898380523
2009-05-20,0,5.85,0,5.11,0,5.5757,5.7430676402
2009-05-21,0,5.9595,0,5.1006,5.41,3.8162,5.189197118
2009-05-22,0.12,5.2233,9.17,3.07,20.85,3.0481,7.7413310264
2009-05-23,1.3,4.1593,17.3,3.0277,37.38,2.8041,14.6463531721
2009-05-24,2.45,4.5096,26.21,2.6406,17.39,3.1253,13.8202411876
2009-05-25,2.62,4.8011,21.39,3.0069,12.71,3.6084,12.4911941722
2009-05-26,0,5.6359,10.08,3.6613,12.97,4.0726,12.6654275785
2009-05-27,8.98,5.0124,0.09,5.4761,9.09,4.5506,11.3419218045
2009-05-28,3.1,5.2196,0,5.6908,3.67,5.6374,8.6945848253
2009-05-29,0,6.1825,0,5.8977,0,6.7752,6.2981019249
2009-05-30,0,6.34,0,5.6845,0,6.9345,4.9743410921
2009-05-31,0,6.4276,0,6.0063,0,7.1776,4.2409355869
2009-06-01,0,6.5335,0,6.2488,0,7.5803,3.8327636904
2009-06-02,0,6.4113,0,6.1019,0,7.559,3.6110801124
2009-06-03,0,5.9888,0,5.5941,15.83,4.9752,4.9805542054
2009-06-04,16.26,4.5316,20.58,3.7725,33.2,4.3976,11.2525269068
2009-06-05,8.02,3.9602,28.6,3.9264,36.42,4.522,17.6651920216
2009-06-06,0,5.8907,0,5.5776,0,6.3009,11.2216128585
2009-06-07,0,6.0418,0,5.858,0,7.0838,6.7866852054
2009-06-08,0,6.099,0,6.0061,0,7.2278,5.5337068854
2009-06-09,0,5.9463,0,5.9366,0,7.342,4.6589404577
2009-06-10,0,5.8991,0,5.8499,0,7.2531,4.0959836146
2009-06-11,0,5.5374,0,5.7037,0,6.9309,3.757778382
2009-06-12,0,5.7181,0,5.4469,0,6.9645,3.5624780028
2009-06-13,0,6.0099,0,5.5365,0,6.893,3.451437414
2009-06-14,0,6.1141,0,5.6439,0,6.9633,3.3876879215
2009-06-15,0,6.0761,0,5.7943,0,7.3919,3.3495714379
2009-06-16,0,6.1724,0,5.7474,0,7.2371,3.324999483
2009-06-17,0,6.3046,0,6.0763,0,7.3083,3.3074535318
2009-06-18,0,6.3509,0,6.03,0,7.4317,3.293507811
2009-06-19,0,6.3872,0,6.1971,0,7.6633,3.2814055977
2009-06-20,0,6.4712,0,6.1773,0,7.6835,3.2702663154
2009-06-21,0,6.5581,0,6.1941,0,7.5476,3.2596642349
2009-06-22,0,6.385,0,6.1329,0,7.3732,3.2494054477
2009-06-23,0,6.5411,0,6.2576,0,7.4389,3.2394080755
2009-06-24,0,6.6155,0,6.2831,2.06,6.4341,3.3088208885
2009-06-25,0,6.6128,0,6.1467,0,6.9567,3.222895598
2009-06-26,0,6.7374,0,5.9232,0,7.1131,3.2131808269
2009-06-27,0,6.6006,0,5.7718,0,6.9507,3.2038063732
2009-06-28,0,6.4517,0,5.9739,0,6.7933,3.1947719388
2009-06-29,0,6.5683,0,6.0964,0,6.8254,3.1860647356
2009-06-30,0,6.5823,0,5.8909,0,7.2003,3.1776691447
2009-07-01,0,6.5876,0,6.3725,0,7.4777,3.1695662461
2009-07-02,0,6.8726,0,6.3981,0,7.4703,3.1617283882
2009-07-03,0,6.9197,0,6.535,0,7.1923,3.1541300884
2009-07-04,0,6.4749,0,6.2801,0,7.4517,3.1467567706
2009-07-05,0,5.8526,0,6.1608,0,6.8705,3.1396092546
2009-07-06,18.36,4.288,9.4,4.1453,12.68,4.3396,4.7244130942
2009-07-07,13.31,3.1181,16.89,3.0947,18.92,3.8813,7.5316514005
2009-07-08,0,5.3636,9.41,4.0132,20.31,4.5562,9.3606114199
2009-07-09,0,6.0644,0,5.6354,0,6.5524,5.6524182099
2009-07-10,0,6.1285,0,5.8059,0,6.5368,4.343051663
2009-07-11,0,6.0579,0,5.7855,0,6.1028,3.8492411601
2009-07-12,0,5.6729,0,5.4318,0,6.2679,3.5697303281
2009-07-13,0,5.9198,15.99,4.2315,6.81,4.7282,4.1151253286
2009-07-14,0,5.8744,14.09,4.1306,0,5.9207,4.1178373772
2009-07-15,0,5.6652,0,4.7501,0,6.3147,4.3348741438
2009-07-16,0,5.9254,0,5.5302,18.39,5.0419,6.1205894027
2009-07-17,23.95,4.442,6.71,4.2569,33.5,4.4795,11.3829742529
2009-07-18,0,4.5535,7.49,4.0059,0,5.9225,6.8152160351
2009-07-19,0,5.5976,0,5.5046,0,6.1718,4.9893000855
2009-07-20,0,5.9507,0,5.6199,0,6.6797,4.2888011842
2009-07-21,23.06,4.265,0,5.5686,0,6.8896,4.5797897926
2009-07-22,61.55,3.6618,0,5.2022,0,6.6671,6.7299761792
2009-07-23,56.2,4.237,0,4.7306,0,6.2949,9.1483196065
2009-07-24,0,5.7733,0,5.4716,0,6.2211,8.7382603286
2009-07-25,0,6.2047,0,5.7916,0,6.4067,6.8124600222
2009-07-26,0,5.7232,0,5.8732,8.1,5.0854,6.2907050548
2009-07-27,16.32,3.4578,0,5.6333,0,6.6757,5.8231919316
2009-07-28,21.45,3.2916,12.68,4.095,27.57,4.6023,9.9816408356
2009-07-29,13.85,2.8073,13.4,3.6876,20.12,4.4514,10.9464417649
2009-07-30,8.34,3.9107,0,4.7777,8.81,4.0143,8.7399298089
2009-07-31,19.22,4.0178,20.19,3.7298,17.25,4.0901,10.1707372195
2009-08-01,0,5.4007,16.56,3.7181,15.27,4.4404,10.5404340125
2009-08-02,2.23,5.0879,13.67,3.9044,7.76,4.2696,8.8232908564
2009-08-03,0,5.7417,0,4.8247,0,5.9255,6.6298782705
2009-08-04,0,6.1552,0,5.558,0,6.6013,5.4647070217
2009-08-05,0,5.8579,0,5.5823,10.42,5.1981,5.7975070217
2009-08-06,0,5.0808,0,5.2508,0,6.6119,4.3071103521
2009-08-07,1.63,5.5947,0,5.4254,0,6.3716,3.8669601258
2009-08-08,0,5.8986,2.84,4.4497,0,6.2587,3.7086664395
2009-08-09,0,5.4853,7.26,3.6518,0,5.972,3.7398422404
2009-08-10,4.08,4.9469,0,4.9124,1.72,5.8222,4.015514369
2009-08-11,0,5.4763,0.77,5.111,0,6.2633,3.9451410863
2009-08-12,0,5.7015,4.4,3.9381,19.22,4.7235,5.7968060385
2009-08-13,0,5.8951,0.81,5.0782,0,5.8034,4.1225828825
2009-08-14,0,5.9051,0,5.3251,0,5.9958,3.7338103419
2009-08-15,0,5.9887,0,5.1876,0,5.4417,3.561403483
2009-08-16,0,5.9138,0,5.0327,0,5.1734,3.448406808
2009-08-17,0,5.6207,0,4.8432,23.9,3.6294,6.3469302647
2009-08-18,0,5.3812,7.98,3.6571,33.81,3.7959,10.794640186
2009-08-19,7.79,3.8148,34.33,3.4793,6.64,4.2858,7.4182422259
2009-08-20,8.45,3.584,15.94,3.4683,6.61,4.0427,7.7802113447
2009-08-21,6.52,4.0367,6.66,3.5735,7.73,3.9017,8.5891276613
2009-08-22,0,5.8225,16.19,3.9861,0,5.8818,7.3174509972
2009-08-23,0,5.7288,0,5.0781,0,5.8268,6.5960000452
2009-08-24,0,5.5487,0,4.9319,0,5.9912,5.645424686
2009-08-25,0,5.4794,0,4.8964,0,6.0187,4.8037860165
2009-08-26,0,5.4416,0,4.9816,0,6.1854,4.2055647076
2009-08-27,0.27,5.4302,0,4.8493,22.95,4.2524,6.5767046481
2009-08-28,38.48,4.2789,0,4.5221,0.07,4.9403,5.4395588272
2009-08-29,32.6,3.6202,0,4.965,0,5.8308,6.6254838425
2009-08-30,0,4.8806,0,4.7098,4.16,4.2949,6.7165760589
2009-08-31,0,4.8203,0,4.5552,0.01,5.0633,5.1200386292
2009-09-01,0,5.0598,0,4.6971,0,5.449,4.2477209374
2009-09-02,0,4.9727,0,4.7382,0,4.6853,3.8489205492
2009-09-03,0,4.9054,0,4.5174,0,4.7371,3.5995854586
2009-09-04,0,4.646,0,4.3507,0,5.1549,3.4327579449
2009-09-05,0,4.8447,5.25,3.4896,8.2,3.8466,3.9559995474
2009-09-06,0,5.0283,17.82,3.1923,7.75,3.9368,4.5206257676
2009-09-07,0,4.8579,25.99,3.1523,6.34,3.8767,5.5209113564
2009-09-08,0,4.8162,0.01,4.1943,0,5.2902,5.5834695146
2009-09-09,0,4.7855,0,4.3024,0,5.6303,5.2243956993
2009-09-10,19.11,3.751,0,4.3067,0,5.5389,5.2581668954
2009-09-11,16.46,3.4063,0,4.2639,0,4.897,5.6570770435
2009-09-12,24.73,2.4876,7.52,2.729,2.14,3.801,6.3139145049
2009-09-13,11.73,1.7798,7.52,2.0802,2.07,4.0793,6.6751402349
2009-09-14,8,2.3511,14.3,2.9104,18.66,3.4072,8.7359444279
2009-09-15,9.1,2.9347,10.11,2.8606,17.94,3.0386,10.1667844786
2009-09-16,7.06,2.7307,8.23,2.9648,6.75,3.1737,8.6575321273
2009-09-17,14.47,2.8777,6,2.9021,8.35,3.0556,8.6660885798
2009-09-18,9.54,2.5442,7.94,3.0179,0,4.1229,7.2661779739
2009-09-19,0,3.2225,19.27,2.903,7.15,3.2595,7.9578566795
2009-09-20,0,3.3807,1.8,3.4717,10.79,3.2293,8.5877943171
2009-09-21,0,3.7028,8.86,3.0232,10.47,3.4337,8.346531435
2009-09-22,9.55,2.5904,10.04,2.851,17.01,3.542,10.0271182436
2009-09-23,15.1,2.336,29.21,2.9043,0,4.6628,8.503872115
2009-09-24,0.16,2.767,0,3.6998,0,4.7762,8.6518416378
2009-09-25,0,2.1847,0,3.9615,0,4.8327,7.4477162642
2009-09-26,0,2.8035,17.1,2.9129,1.38,4.5178,6.7224494667
2009-09-27,0,4.2951,11.51,3.0102,0,4.7697,6.7298134378
2009-09-28,0,4.3298,0,3.9366,0,4.8173,6.5178366529
2009-09-29,0,4.201,0,3.9626,0,4.6172,5.7329002906
2009-09-30,0,3.8316,0,3.4919,0,4.1771,4.9263656235
2009-10-01,0,3.9001,0,3.4731,0,4.1519,4.3187119295
2009-10-02,29.8,3.1713,10.32,2.9047,0,4.2478,5.1834154855
2009-10-03,0,3.6658,0,3.4138,0,4.147,5.9329560811
2009-10-04,8.97,2.8634,0,3.3684,26.21,3.0158,8.7222986496
2009-10-05,20.26,2.6136,12.4,2.3122,18.99,2.565,10.0361048547
2009-10-06,0,2.7928,2.51,2.4893,5.82,3.1861,8.1049694641
2009-10-07,0,3.899,0,3.3949,0,3.8603,5.8284628773
2009-10-08,0,3.4266,0,3.1874,0,4.0149,4.7773655365
2009-10-09,0,3.8462,0,3.3767,0,3.8992,4.1664877224
2009-10-10,17.2,2.8252,5.01,2.7625,11.29,3.1645,5.8437102475
2009-10-11,1.78,1.9976,5.03,2.0186,0,3.8698,5.2232406885
2009-10-12,7.04,1.776,16.13,1.9448,6.29,3.0433,6.2203796455
2009-10-13,28.78,2.0095,11.73,2.2062,0.02,3.3115,7.1374211938
2009-10-14,36.55,2.4438,23.81,1.9515,15.64,2.2828,11.8370046277
2009-10-15,32.99,2.1595,11.95,2.2304,4.98,2.6564,12.8230476982
2009-10-16,0,3.2294,21.88,2.485,5.05,2.8506,12.7863691837
2009-10-17,0,2.5963,0,2.1695,0,2.5275,10.7939330669
2009-10-18,0,2.4215,0,2.1077,0,2.4791,8.7537768349
2009-10-19,0,2.4437,0,2.2385,0,2.6086,6.9269646386
2009-10-20,0,2.6166,0,2.2927,0,2.7786,5.4919528852
2009-10-21,0,2.7532,0,2.496,0,2.9594,4.5491552696
2009-10-22,21.2,2.0427,1.34,2.599,0,3.1498,4.7267422448
2009-10-23,32.18,2.0091,8.05,2.0479,31.66,2.5466,11.2643799321
2009-10-24,0,2.1372,0,2.2593,0.08,2.8015,7.881966335
2009-10-25,0,2.3079,0,2.0975,0,2.4168,5.7228142301
2009-10-26,0,2.2504,0,2.1159,0,2.5539,4.654816433
2009-10-27,25.2,1.4801,5.71,1.6196,28.59,2.0322,10.2829420261
2009-10-28,10.67,1.848,0,2.1418,0.09,2.1473,7.1383303396
2009-10-29,13.79,1.9989,0,2.3137,0,2.4911,5.962395151
2009-10-30,58.35,2.1314,4.7,2.3031,0,2.8668,7.289019716
2009-10-31,28.16,1.4719,21.38,1.9018,9.22,2.3016,10.7154155205
2009-11-01,0,2.1022,0,1.9698,0,2.1869,9.7060564819
2009-11-02,0,2.1371,0,1.9709,0,2.3334,7.8607003623
2009-11-03,0,2.127,0,1.9786,0,2.3492,6.4403925008
2009-11-04,0,2.1775,0,2.067,0,2.4288,5.4043721943
2009-11-05,0,2.1576,0,2.0343,0,2.3592,4.5511171035
2009-11-06,0,2.0774,0,1.8521,0,2.118,3.9800023589
2009-11-07,0,2.0009,0,1.8428,0,2.1298,3.6693633229
2009-11-08,0,2.018,0,1.9085,0,2.2432,3.5154635267
2009-11-09,0,1.6866,0,1.7752,67.14,1.6478,17.1390709525
2009-11-10,0,1.753,63.07,1.0786,78.71,1.4209,30.2192912242
2009-11-11,0,1.925,0,1.5333,9.99,1.4471,18.542333771
2009-11-12,0,1.8138,0,1.6914,0,1.8269,9.7444306946
2009-11-13,0,1.6746,0,1.5712,0,1.9329,7.3897859535
2009-11-14,0,1.707,0,1.5688,0,1.9092,5.91504614
2009-11-15,0,1.85,0,1.5843,0,1.8833,4.8887552643
2009-11-16,2.09,1.6498,0,1.6059,0,1.8727,4.3086601854
2009-11-17,1.46,1.4478,3.05,1.3566,1,1.7265,4.2270520695
2009-11-18,0,1.2998,0,1.2791,0,1.5122,4.0330195831
2009-11-19,0,1.4368,0,1.2696,0,1.5485,3.839898563
2009-11-20,0,1.4551,0,1.3245,0,1.6154,3.6716618926
2009-11-21,14.07,1.0165,0,1.3565,14.42,1.4517,6.0775749928
2009-11-22,19.85,0.8724,4.57,0.8699,24.11,1.2097,10.8491204534
2009-11-23,0,1.0893,0,0.9716,0,1.1739,7.1938450483
2009-11-24,0,1.3809,0,1.2402,0,1.3076,4.8191938651
2009-11-25,0,1.3664,0,1.3305,0,1.5592,4.1150839023
2009-11-26,0,1.2862,0,1.2213,0,1.4953,3.7490430058
2009-11-27,0,1.1989,0,1.1218,0,1.3676,3.5646198921
2009-11-28,0,1.3248,0,1.1537,0,1.3545,3.472988581
2009-11-29,0,1.4118,0,1.2198,0,1.4612,3.4265721615
2009-11-30,16.86,1.2858,0,1.3285,7.11,1.4223,4.874106766
2009-12-01,8.14,0.9211,18.32,0.9933,10.29,1.2637,7.1156577546
2009-12-02,24.3,0.7343,63.22,0.9452,70.42,1.3882,27.8037214637
2009-12-03,0,0.9672,0,1.107,0,1.3558,20.2305960697
2009-12-04,0,0.9239,0,0.8717,0,0.9601,11.3679997616
2009-12-05,2.24,0.834,5.97,0.8244,1.98,1.0279,9.4260367136
2009-12-06,0,0.9392,0,0.9118,0,1.1006,7.4474657168
2009-12-07,13.96,0.9202,6.92,0.9184,0,1.2382,6.6559907143
2009-12-08,11.27,1.0794,45.94,1.0156,8.99,1.3195,10.4817148221
2009-12-09,1.67,1.3795,14.56,1.1775,23.31,1.4677,17.9028628441
2009-12-10,0,1.0262,0,1.1436,0,1.3808,13.944433617
2009-12-11,0,0.848,0,0.863,7.19,0.9101,11.1880516897
2009-12-12,18.59,0.8182,28.45,0.738,29.97,0.8366,17.8700226272
2009-12-13,1.18,0.9584,69.05,0.9553,60.43,1.1521,34.9767725757
2009-12-14,12.83,0.8607,21.7,1.032,20.86,1.2483,34.5700843288
2009-12-15,55.94,1.072,56.86,1.0008,51.2,1.3072,43.0700452546
2009-12-16,0,0.9971,11.48,1.0121,0,1.3993,36.082462597
2009-12-17,0,0.9926,0,1.0491,16.08,1.123,27.6758731453
2009-12-18,8.6,0.8422,60.86,0.819,29.28,0.9747,32.0749088783
2009-12-19,0,1.134,0,1.0044,0.01,1.1742,27.0538733484
2009-12-20,0,1.0389,0,0.9828,0,1.1321,18.4727267956
2009-12-21,0,1.0589,0,0.9786,0,1.131,13.383496598
2009-12-22,0,1.1935,0,1.0431,0,1.2007,9.5048241436
2009-12-23,8.44,1.1973,0,1.1716,0,1.3097,7.2261789111
2009-12-24,34.96,1.2163,15.27,1.0567,22.6,1.2011,13.218921886
2009-12-25,11.49,0.9767,27.76,0.9887,32.78,1.1236,23.5139718785
2009-12-26,0,0.963,0,0.9198,0,1.1436,18.1998353573
2009-12-27,0,1.0361,0,1.0103,0,1.2091,11.0134446317
2009-12-28,0,0.9901,0,0.9739,0,1.161,8.3939610554
2009-12-29,0,0.9654,0,0.9041,0,1.1275,6.4826015452
2009-12-30,11.36,0.9218,0,1.0064,11.55,1.086,8.0616429354
2009-12-31,13.54,0.8317,22.53,0.9791,9.86,1.1982,10.8874641348
