Date,P,E,T,Q
2010-11-20,0,1.0554,13.17,0.05
2010-11-21,0,1.0778,16.36,0.0463
2010-11-22,0,1.0341,18.4,0.0398
2010-11-23,0,1.0608,18.61,0.0389
2010-11-24,0,1.0599,19.32,0.038
2010-11-25,0,1.013,18.265,0.0334
2010-11-26,0,0.9956,19.35,0.0334
2010-11-27,6.43,0.7989,14.685,0.0371
2010-11-28,0,1.2184,9.575,0.0371
2010-11-29,0,1.0727,12.535,0.0343
2010-11-30,6.65,0.7909,20.445,0.0343
2010-12-01,12.7,1.1952,13.72,0.0547
2010-12-02,0,0.9971,5.435,0.0547
2010-12-03,0,0.9189,6.76,0.0537
2010-12-04,0,0.9249,10.885,0.0491
2010-12-05,0,0.87,12.35,0.0463
2010-12-06,0,0.6558,5.555,0.0408
2010-12-07,0,0.579,3.445,0.0361
2010-12-08,0,0.5694,3.065,0.0343
2010-12-09,0,0.5416,2.41,0.0315
2010-12-10,0,0.6036,4.81,0.0296
2010-12-11,0,0.6597,7.685,0.0287
2010-12-12,10,0.6211,9.56,0.0352
2010-12-13,0,0.9829,6.215,0.0371
2010-12-14,0,0.6526,0.64,0.0343
2010-12-15,0,0.6625,1.725,0.0352
2010-12-16,0,0.6799,4.59,0.0343
2010-12-17,4.67,0.6898,14.445,0.0473
2010-12-18,13.23,0.9961,15.705,0.139
2010-12-19,0.07,1.0796,10.3,0.1112
2010-12-20,0,0.8147,5.555,0.0862
2010-12-21,0,0.7425,5.92,0.0639
2010-12-22,0,0.8639,12.155,0.0528
2010-12-23,0,0.8585,13.69,0.0454
2010-12-24,0,0.6458,6.395,0.0389
2010-12-25,0,0.667,7.66,0.0445
2010-12-26,23.48,0.602,8.115,0.0908
2010-12-27,0,0.7663,1.065,0.0797
2010-12-28,0,0.7648,1.595,0.0797
2010-12-29,0,0.7558,3.765,0.0667
2010-12-30,0,0.7662,6.485,0.0574
2010-12-31,0,0.858,11.955,0.0528
2011-01-01,0,0.9293,16.47,0.063
2011-01-02,21.81,0.7337,12.81,0.3891
2011-01-03,17.95,1.0487,9.02,0.4818
2011-01-04,0,1.1569,9.405,0.3891
2011-01-05,0,0.9587,10.675,0.3984
2011-01-06,26.49,0.7695,9.27,0.8339
2011-01-07,0,1.1933,9.66,0.8153
2011-01-08,0,1.0099,8.245,0.7505
2011-01-09,0,0.8476,6.98,0.6578
2011-01-10,4.19,0.6632,6.595,0.5652
2011-01-11,0,0.8684,3.32,0.491
2011-01-12,0,0.7961,2.03,0.4355
2011-01-13,0,0.7737,1.46,0.3891
2011-01-14,0,0.7366,0.98,0.3428
2011-01-15,0,0.8166,4.125,0.3057
2011-01-16,0,0.8794,7.06,0.278
2011-01-17,9,0.7563,9.02,0.2965
2011-01-18,7.61,1.1098,12.04,0.4169
2011-01-19,9.21,1.2248,12.38,0.5652
2011-01-20,0,1.3993,10.845,0.7041
2011-01-21,2,1.1211,8.565,0.7134
2011-01-22,0,1.1987,4.82,0.6856
2011-01-23,0,0.9814,3.11,0.6208
2011-01-24,0,1.0888,8.17,0.5559
2011-01-25,14.99,0.9478,10.32,0.9636
2011-01-26,22.4,1.2318,9.71,1.8623
2011-01-27,0,1.4163,7.355,1.7604
2011-01-28,0,1.2559,8.12,1.5565
2011-01-29,0,1.3269,12.26,1.3249
2011-01-30,0,1.2756,12.65,1.1211
2011-01-31,1.24,1.2033,12.54,0.9636
2011-02-01,0,1.472,15.2,0.8524
2011-02-02,8.07,1.136,14.42,0.769
2011-02-03,0,1.578,10.915,0.6856
2011-02-04,14.9,0.9915,10.18,0.6208
2011-02-05,14.41,1.3231,11.415,0.8524
2011-02-06,0,1.5963,9.47,1.1859
2011-02-07,12.82,1.0602,9.455,1.2971
2011-02-08,12.04,1.2665,6.755,1.4824
2011-02-09,0,1.5047,6.775,1.4453
2011-02-10,24.77,1.003,6.37,2.344
2011-02-11,0,1.4676,5.75,3.1779
2011-02-12,0,1.5455,6.45,3.2613
2011-02-13,0,1.4681,7.735,2.9833
2011-02-14,0,1.5103,9.845,2.5479
2011-02-15,0,1.5967,11.96,2.1495
2011-02-16,0,1.6246,12.795,1.7974
2011-02-17,0,1.6999,14.08,1.538
2011-02-18,0,1.7457,15.46,1.3249
2011-02-19,0,1.8157,16.52,1.1396
2011-02-20,0,1.827,18.295,0.9728
2011-02-21,0,1.7786,19.085,0.8431
2011-02-22,0,1.8128,19.49,0.7412
2011-02-23,0,1.8504,18.95,0.6486
2011-02-24,0,1.7842,17.975,0.5466
2011-02-25,0,1.8607,18.37,0.4818
2011-02-26,0,1.9021,17.84,0.4169
2011-02-27,0,1.8735,19.895,0.3706
2011-02-28,0,1.8589,20.095,0.3243
2011-03-01,9.52,1.4479,18.535,0.278
2011-03-02,0,2.6504,15.58,0.2409
2011-03-03,0,2.0508,16.99,0.2038
2011-03-04,0,1.889,18.25,0.1668
2011-03-05,0,1.6166,18.305,0.1482
2011-03-06,8.09,1.2493,14.365,0.139
2011-03-07,0,2.2785,10.865,0.1297
2011-03-08,0,1.8263,14.54,0.1204
2011-03-09,0,1.7983,14.115,0.1204
2011-03-10,31.18,1.3559,13.95,0.6208
2011-03-11,0,2.6051,9.765,0.9543
2011-03-12,0,2.2642,10.855,0.9543
2011-03-13,0,2.0467,13.09,0.8616
2011-03-14,0,2.102,14.775,0.7319
2011-03-15,0,2.0386,16.56,0.6208
2011-03-16,0,2.1743,16.91,0.5281
2011-03-17,0,2.2063,16.73,0.4447
2011-03-18,0,2.2983,17.845,0.3706
2011-03-19,0,2.3948,19.965,0.2965
2011-03-20,0,2.4067,20.845,0.2502
2011-03-21,0,2.2659,21.015,0.2038
2011-03-22,0,2.2024,20.855,0.1668
2011-03-23,0,2.122,22.115,0.139
2011-03-24,0,2.3252,20.41,0.1204
2011-03-25,0,2.2907,18.74,0.0927
2011-03-26,0,2.1127,20.505,0.0797
2011-03-27,0,1.8019,23.03,0.0686
2011-03-28,11.3,1.4951,22.76,0.0658
2011-03-29,7.65,2.2825,17.955,0.0658
2011-03-30,19.62,1.8906,17.64,0.1575
2011-03-31,39.78,2.4987,16.43,0.5466
2011-04-01,0,3.7506,15.11,0.63
2011-04-02,0,3.1697,17.635,0.593
2011-04-03,0,2.7631,19.11,0.5003
2011-04-04,0,2.8232,18.72,0.3891
2011-04-05,15.03,2.143,16.48,0.3799
2011-04-06,0,3.8938,14.435,0.4633
2011-04-07,0,2.8815,16.25,0.4447
2011-04-08,0,2.6846,21.12,0.3891
2011-04-09,0,2.5223,23.425,0.315
2011-04-10,0,2.9126,23.05,0.2409
2011-04-11,0,2.8436,22.865,0.1853
2011-04-12,1,2.7755,20.605,0.139
2011-04-13,0,3.0552,18.86,0.1112
2011-04-14,0,2.7083,18.815,0.0825
2011-04-15,0,2.6537,20.985,0.0658
2011-04-16,3.7,2.0602,20.035,0.0556
2011-04-17,0,4.1029,17.21,0.0491
2011-04-18,0,2.6637,18.795,0.0426
2011-04-19,0,2.6595,21.175,0.0389
2011-04-20,0,2.6729,23.75,0.0352
2011-04-21,0,2.7822,24.965,0.0315
2011-04-22,0,2.7569,25,0.0296
2011-04-23,0,2.766,23.325,0.0296
2011-04-24,0,2.6432,23.42,0.0361
2011-04-25,0,2.5282,24.62,0.0306
2011-04-26,0,2.5011,24.225,0.0296
2011-04-27,0,2.3823,25.175,0.0287
2011-04-28,6.28,1.8898,21.71,0.0296
2011-04-29,19.81,3.7772,19.6,0.0278
2011-04-30,0,4.9916,20.45,0.025
2011-05-01,0,2.9636,22.085,0.0278
2011-05-02,0,2.7581,23.055,0.0259
2011-05-03,0,2.7656,23.38,0.0222
2011-05-04,0,2.6425,20.885,0.0204
2011-05-05,0,2.6072,18.74,0.0204
2011-05-06,0,2.5883,19.005,0.0204
2011-05-07,0,2.7156,19.74,0.0204
2011-05-08,0,2.788,20.97,0.0195
2011-05-09,0,2.6325,24.42,0.0195
2011-05-10,0,2.6906,26.195,0.0195
2011-05-11,0,2.7942,26.215,0.0176
2011-05-12,0,2.7718,26.1,0.0158
2011-05-13,0,2.6919,25.46,0.0158
2011-05-14,15.32,1.9762,23.74,0.0185
2011-05-15,15.73,3.7147,20.74,0.0167
2011-05-16,0,4.4337,16.93,0.0158
2011-05-17,0,2.4632,16.345,0.0158
2011-05-18,0,2.452,16.07,0.0148
2011-05-19,0,2.618,18.225,0.0148
2011-05-20,0,2.793,22.085,0.0139
2011-05-21,0,2.8422,24.18,0.0139
2011-05-22,0,2.7305,25.285,0.0139
2011-05-23,0,2.7486,26.265,0.0139
2011-05-24,0,2.7614,26.6,0.0139
2011-05-25,0,2.6335,26.45,0.0139
2011-05-26,0,2.485,26.79,0.0139
2011-05-27,0,2.2764,25.92,0.0139
2011-05-28,3.57,1.7845,25.88,0.013
2011-05-29,0,4.3309,27.215,0.013
2011-05-30,0,2.5765,27.37,0.013
2011-05-31,0,2.5708,27.135,0.013
2011-06-01,0,2.6141,27.605,0.013
2011-06-02,0,2.6217,29.42,0.013
2011-06-03,0,2.4666,28.365,0.0148
2011-06-04,0,2.4931,29.005,0.0176
2011-06-05,3.58,2.1337,28.515,0.0195
2011-06-06,0,4.4754,28.875,0.0158
2011-06-07,0,2.4385,28.855,0.0176
2011-06-08,0,2.2904,27.425,0.0204
2011-06-09,0,2.3182,26.4,0.0185
2011-06-10,0,2.2627,27.12,0.0213
2011-06-11,0,2.3038,27.91,0.0185
2011-06-12,0,2.1585,28.55,0.0195
2011-06-13,0,2.1206,29.28,0.0176
2011-06-14,0,2.2096,30.04,0.0167
2011-06-15,0,2.2951,30.635,0.0167
2011-06-16,6.16,1.7385,29.085,0.0167
2011-06-17,0.19,5.3996,27.31,0.0158
2011-06-18,2.32,2.1625,27.83,0.0167
2011-06-19,0,3.5876,28.215,0.0167
2011-06-20,0,2.1516,29.16,0.0167
2011-06-21,0,2.1445,29.22,0.0158
2011-06-22,0,2.0735,29.16,0.0158
2011-06-23,0,1.9934,29.73,0.0158
2011-06-24,14.03,1.3545,28.26,0.0167
2011-06-25,6.98,4.0648,28,0.0167
2011-06-26,20.33,4.3525,28.21,0.0167
2011-06-27,27.81,4.3646,27.83,0.0148
2011-06-28,30.91,4.3812,28.06,0.0158
2011-06-29,6.01,4.0785,27.255,0.0158
2011-06-30,0.71,4.9251,27.995,0.0148
2011-07-01,15.13,2.5451,27.88,0.0148
2011-07-02,0,5.4796,27.92,0.0139
2011-07-03,0,2.8104,28.2,0.013
2011-07-04,0,2.7648,27.985,0.013
2011-07-05,0,2.847,28.285,0.012
2011-07-06,0,2.8341,28.17,0.012
2011-07-07,0,2.7677,28.5,0.0111
2011-07-08,0,2.2195,27.565,0.012
2011-07-09,17.3,1.5762,27.83,0.0158
2011-07-10,0,4.8444,28.965,0.0213
2011-07-11,19.4,2.1652,29.22,0.0241
2011-07-12,0,5.1122,28.915,0.0232
2011-07-13,0,2.6063,28.72,0.0185
2011-07-14,9.04,1.871,29.31,0.0158
2011-07-15,14.38,3.3993,27.795,0.0213
2011-07-16,36.84,2.6191,25.935,0.0241
2011-07-17,33.46,2.7192,25.415,0.0241
2011-07-18,26.52,3.8805,26.515,0.0204
2011-07-19,0,5.7497,27.38,0.0176
2011-07-20,0,4.0172,27.965,0.0158
2011-07-21,0,3.6451,28.5,0.0139
2011-07-22,0,3.5823,28.505,0.0148
2011-07-23,0.61,3.2973,28.035,0.0185
2011-07-24,0.01,3.5223,27.985,0.0232
2011-07-25,0,3.2299,27.92,0.0232
2011-07-26,6.7,2.3265,27.875,0.0185
2011-07-27,16.81,3.6976,27.01,0.0222
2011-07-28,13.33,3.4441,26.815,0.0435
2011-07-29,0.46,5.419,27.96,0.1204
2011-07-30,0,3.8443,28.89,0.1668
2011-07-31,0,3.5708,29.9,0.1204
2011-08-01,6.82,2.8255,29.74,0.076
2011-08-02,12.43,3.8634,28.175,0.0547
2011-08-03,0,5.526,29.5,0.0417
2011-08-04,0,3.5497,30,0.0324
2011-08-05,0,3.5775,30.285,0.0241
2011-08-06,0,3.3857,29.83,0.0195
2011-08-07,0,3.1521,29.145,0.0167
2011-08-08,8.51,2.4022,28.715,0.0167
2011-08-09,3.75,3.7359,27.305,0.0222
2011-08-10,8.21,4.0537,27.545,0.0222
2011-08-11,0,5.2663,27.865,0.0232
2011-08-12,0,3.3219,29,0.0343
2011-08-13,0,3.3076,28.74,0.0806
2011-08-14,0,3.2622,29.25,0.0676
2011-08-15,5.76,2.0293,28.52,0.0519
2011-08-16,0,5.7427,26.685,0.0389
2011-08-17,0,3.2089,26.49,0.0306
2011-08-18,0,3.1316,27.39,0.025
2011-08-19,18.72,2.2934,27.835,0.0296
2011-08-20,0,5.082,28.695,0.0259
2011-08-21,0,3.0155,29.22,0.0204
2011-08-22,1.94,2.7333,29.07,0.0195
2011-08-23,0,3.8781,29.145,0.0269
2011-08-24,0,2.9509,28.945,0.0334
2011-08-25,0,2.842,29.21,0.0296
2011-08-26,0,2.854,29.125,0.0232
2011-08-27,0,2.9397,29.38,0.0176
2011-08-28,0,2.9747,29.025,0.0148
2011-08-29,0,2.8727,28.575,0.013
2011-08-30,0,2.7775,28.965,0.012
2011-08-31,2.43,2.2204,28.51,0.0139
2011-09-01,6.15,3.2565,27.69,0.013
2011-09-02,0,4.6487,27.21,0.0148
2011-09-03,0,2.2967,27.315,0.0167
2011-09-04,24.11,1.5449,26.285,0.025
2011-09-05,39.47,3.0096,25.09,0.051
2011-09-06,14.41,3.5113,23.77,0.1297
2011-09-07,0,4.1939,22.075,0.1204
2011-09-08,0,2.7015,20.905,0.0769
2011-09-09,0,2.5609,21,0.0797
2011-09-10,0,2.6658,22.735,0.0639
2011-09-11,0,2.7015,24.205,0.051
2011-09-12,0,2.5943,24.485,0.0417
2011-09-13,0,2.5969,25.3,0.0352
2011-09-14,0,2.4982,26.35,0.0306
2011-09-15,0,2.4707,26.415,0.0278
2011-09-16,0,2.36,25.58,0.025
2011-09-17,0,2.2579,25.145,0.0232
2011-09-18,0,2.0847,24.395,0.0232
2011-09-19,0,2.015,23.58,0.0213
2011-09-20,0,2.043,25.66,0.0204
2011-09-21,0,1.8865,26.415,0.0204
2011-09-22,10.56,1.1916,25.285,0.0269
2011-09-23,0,3.1173,25.485,0.0324
2011-09-24,0,2.138,26.35,0.0306
2011-09-25,0,2.0362,27.28,0.0398
2011-09-26,0,2.0381,26.93,0.0389
2011-09-27,0,2.0414,26.72,0.0473
2011-09-28,0,2.0177,25.88,0.0389
2011-09-29,0,1.9834,25.16,0.0296
2011-09-30,0,2.0076,24.16,0.025
2011-10-01,0,1.9586,22.585,0.0176
2011-10-02,0,1.6807,16.845,0.013
2011-10-03,0,1.6025,16.115,0.0139
2011-10-04,0,1.6487,17.51,0.0148
2011-10-05,0,1.6924,19.565,0.0158
2011-10-06,0,1.642,21.16,0.0158
2011-10-07,0,1.6256,22.475,0.0148
2011-10-08,0,1.5368,24.175,0.0139
2011-10-09,0.3,1.3291,23.47,0.013
2011-10-10,2.13,0.9755,22.145,0.012
2011-10-11,13.15,1.1261,21.965,0.013
2011-10-12,3.16,1.9125,23.295,0.012
2011-10-13,0,2.8164,21.92,0.012
2011-10-14,0,1.5583,21.53,0.0111
2011-10-15,0,1.5089,20.04,0.0102
2011-10-16,0,1.5447,21.45,0.0102
2011-10-17,0,1.5251,22.135,0.012
2011-10-18,0,1.4518,22.135,0.0195
2011-10-19,82.8,0.8965,18.88,0.0241
2011-10-20,0,2.2403,12.43,0.0158
2011-10-21,0,1.8396,11.565,0.0111
2011-10-22,0,1.4414,12.42,0.0092
2011-10-23,0,1.3635,13.19,0.0086
2011-10-24,0,1.3697,14.75,0.0085
2011-10-25,0,1.4265,16.99,0.0074
2011-10-26,0,1.4443,18.24,0.0064
2011-10-27,0,1.3956,19.825,0.0064
2011-10-28,0,1.3442,20.82,0.0063
2011-10-29,0,1.2715,19.84,0.0056
2011-10-30,0,1.1224,13.175,0.0053
2011-10-31,0,1.1503,15.365,0.0053
2011-11-01,0,1.1716,16.29,0.0053
2011-11-02,0,1.1117,14.755,0.0052
2011-11-03,0,1.1621,16.645,0.0053
2011-11-04,4.28,0.9594,16.005,0.0056
2011-11-05,0,1.706,12.515,0.0057
2011-11-06,0,1.2334,14.24,0.0058
2011-11-07,0,1.1466,16.505,0.0057
2011-11-08,0,1.0417,19.175,0.0055
2011-11-09,0,1.0643,19.145,0.0055
2011-11-10,0,1.0427,18.715,0.0055
2011-11-11,0,0.8314,10.145,0.0053
2011-11-12,0,0.7701,7.765,0.005
2011-11-13,0,0.8237,10.555,0.0053
2011-11-14,0,0.9392,15.865,0.0057
2011-11-15,0,0.9906,18.53,0.0057
2011-11-16,0,0.9717,20.91,0.0063
2011-11-17,12.77,0.7579,21.655,0.0082
2011-11-18,0,1.5588,13.605,0.0077
2011-11-19,0,1.0615,13.25,0.0074
2011-11-20,0,0.9852,18.815,0.0075
2011-11-21,0,0.9702,20.075,0.0077
2011-11-22,0,0.9869,21.055,0.0076
2011-11-23,13.91,0.7637,21.19,0.0082
2011-11-24,0,1.593,16.32,0.0076
2011-11-25,0,1.081,15.31,0.0071
2011-11-26,0,0.9582,15.99,0.0069
2011-11-27,0,0.9009,18.945,0.007
2011-11-28,17.26,0.7612,19.015,0.0111
2011-11-29,6.48,1.0558,9.575,0.0085
2011-11-30,0,1.1498,8.9,0.0076
2011-12-01,0,0.8419,5.815,0.0072
2011-12-02,0,0.8357,8.705,0.0068
2011-12-03,0,0.825,11.69,0.0064
2011-12-04,0,0.8512,14.825,0.0064
2011-12-05,0,0.8358,15.8,0.0063
2011-12-06,0,0.8611,18.51,0.0064
2011-12-07,2.41,0.6976,20.855,0.0068
2011-12-08,0,1.1051,9.11,0.0064
2011-12-09,0,0.838,7.83,0.0063
